ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,6428,-15302,1091,-517,1787,-44,-1179,1474,1042,0.26861572265625,-0.47802734375,0.48846435546875,-0.67864990234375,4.146
1,159,5984,-15461,1311,-366,1609,-86,-1179,1474,1042,0.27008056640625,-0.4605712890625,0.4984130859375,-0.68292236328125,4.146
2,159,5716,-15312,1456,-308,1475,-25,-1258,1553,1002,0.258056640625,-0.4423828125,0.509765625,-0.691162109375,4.146
3,159,5463,-14923,945,-252,1271,41,-1258,1553,1002,0.24713134765625,-0.4404296875,0.525634765625,-0.68450927734375,4.146
4,159,5187,-14701,1141,-31,1068,257,-1297,1513,963,0.23406982421875,-0.4197998046875,0.535888671875,-0.69403076171875,4.146
5,159,4717,-14418,1988,-157,704,441,-1297,1513,963,0.2529296875,-0.404052734375,0.521240234375,-0.707763671875,4.146
6,159,4507,-14389,1846,-282,412,664,-1336,1553,884,0.233642578125,-0.385498046875,0.53900146484375,-0.71142578125,4.146
91,159,3533,-16368,-300,-1627,2042,2283,-1297,1592,766,0.23907470703125,-0.4456787109375,0.51739501953125,-0.690185546875,4.146
92,159,3884,-17184,610,-1374,1598,1746,-1258,1592,806,0.23919677734375,-0.4443359375,0.51904296875,-0.689697265625,4.146
93,159,4081,-17149,808,-1146,1775,1268,-1258,1592,806,0.2391357421875,-0.44305419921875,0.5205078125,-0.68951416015625,4.146
94,159,3732,-16062,1083,-1105,2043,907,-1218,1592,806,0.2388916015625,-0.441650390625,0.5218505859375,-0.689453125,4.146
95,159,2701,-15053,1040,-1196,2238,654,-1218,1592,806,0.238525390625,-0.44024658203125,0.52325439453125,-0.689453125,4.146
96,159,1944,-14671,857,-1426,1959,450,-1218,1592,806,0.2381591796875,-0.43896484375,0.52471923828125,-0.68927001953125,4.146
97,159,1815,-14824,955,-1591,1386,98,-1218,1592,806,0.23785400390625,-0.43804931640625,0.52606201171875,-0.68890380859375,4.146
194,159,4953,-18395,-510,-50,-821,-511,-1218,1553,806,0.214599609375,-0.403076171875,0.55865478515625,-0.6922607421875,4.069
195,159,6733,-18701,-271,799,-806,-1153,-1218,1553,806,0.2144775390625,-0.40386962890625,0.5579833984375,-0.69232177734375,4.069
196,159,7265,-18031,-627,1001,-266,-1995,-1218,1474,806,0.2137451171875,-0.40484619140625,0.55706787109375,-0.6927490234375,4.069
197,159,6479,-16967,-49,1250,695,-2810,-1218,1474,806,0.21246337890625,-0.405517578125,0.555908203125,-0.69366455078125,4.069
294,159,2420,-18074,565,777,1405,-1986,-1258,1631,727,0.2008056640625,-0.38336181640625,0.5697021484375,-0.69854736328125,4.069
295,159,2850,-18195,319,1236,573,-1624,-1258,1631,727,0.20050048828125,-0.38323974609375,0.569091796875,-0.69915771484375,4.069
296,159,3841,-18410,424,1462,15,-1346,-1258,1592,727,0.200439453125,-0.38336181640625,0.568359375,-0.69970703125,4.069
297,159,4280,-18020,832,1729,-178,-1205,-1258,1592,727,0.2005615234375,-0.38348388671875,0.56744384765625,-0.70037841796875,4.069
298,159,4557,-17593,1050,1801,-35,-1209,-1297,1513,766,0.20062255859375,-0.38360595703125,0.56640625,-0.70111083984375,4.069
299,159,4555,-17323,773,1831,174,-1321,-1297,1513,766,0.2005615234375,-0.3836669921875,0.5654296875,-0.701904296875,4.069
300,159,4514,-17021,632,1826,322,-1496,-1297,1553,766,0.2003173828125,-0.38372802734375,0.564453125,-0.7027587890625,4.069
301,159,4923,-16534,633,1790,472,-1630,-1297,1553,766,0.19989013671875,-0.38385009765625,0.56341552734375,-0.70361328125,4.069
302,159,5404,-15809,1569,1701,491,-1565,-1218,1553,727,0.199462890625,-0.38397216796875,0.562255859375,-0.70458984375,4.069
