ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,-1111,-16648,2901,-2077,-1034,-2702,-157,2457,-570,0.134765625,-0.15533447265625,-0.6246337890625,0.7532958984375,4.223
1,159,-623,-17284,3040,-1905,-1045,-3084,-117,2575,-570,0.1781005859375,-0.17193603515625,-0.6195068359375,0.744873046875,4.223
2,159,-300,-18244,2649,-1442,-1200,-3509,-117,2575,-570,0.31683349609375,-0.28387451171875,-0.5894775390625,0.68658447265625,4.223
3,159,277,-18442,2630,-1286,-1122,-3875,-707,2025,1002,0.38482666015625,-0.34222412109375,0.55877685546875,-0.64996337890625,4.223
4,159,305,-19316,2444,-1215,-882,-4179,-707,2025,1002,0.37908935546875,-0.34307861328125,0.565185546875,-0.6473388671875,4.223
5,159,331,-20129,2453,-901,-569,-4484,-629,1946,1120,0.40325927734375,-0.3662109375,0.55255126953125,-0.6307373046875,4.223
90,159,1693,-29812,3073,-12154,777,-3558,-432,2221,963,0.43975830078125,-0.34283447265625,0.51837158203125,-0.648193359375,4.152
91,159,405,-31161,2124,-11600,1309,-2795,-550,2064,1002,0.435302734375,-0.3468017578125,0.5233154296875,-0.64508056640625,4.152
92,159,357,-30899,1238,-10739,1741,-1668,-550,2064,1002,0.431396484375,-0.34991455078125,0.52825927734375,-0.64202880859375,4.152
93,159,1129,-32415,1189,-10348,2079,602,-589,2064,1120,0.4283447265625,-0.35198974609375,0.53350830078125,-0.6385498046875,4.152
94,159,383,-31922,-437,-8703,1800,3785,-589,2064,1120,0.42706298828125,-0.3526611328125,0.538818359375,-0.63458251953125,4.152
95,159,-537,-29941,-351,-7538,1579,5489,-550,2143,1120,0.4268798828125,-0.3524169921875,0.5439453125,-0.6304931640625,4.152
96,159,-1138,-26637,-1050,-4609,1675,4831,-550,2143,1120,0.427001953125,-0.35150146484375,0.5478515625,-0.62750244140625,4.152
195,159,3710,710,-4669,-3003,-9142,-1117,-314,2182,924,0.41241455078125,-0.3587646484375,0.51751708984375,-0.65802001953125,4.152
196,159,5423,131,-4644,148,-9692,744,-314,2182,924,0.4149169921875,-0.36407470703125,0.5152587890625,-0.6553955078125,4.152
322,159,2913,-13705,-4283,-8440,7835,-1297,-157,2182,648,0.472412109375,-0.322265625,0.49298095703125,-0.655517578125,4.152
323,159,2560,-14535,-1596,-1597,7332,-310,-196,2103,688,0.4691162109375,-0.32049560546875,0.49627685546875,-0.65631103515625,4.152
324,159,4402,-14218,-27,1785,7297,1314,-196,2103,688,0.467041015625,-0.31732177734375,0.4981689453125,-0.6578369140625,4.152
325,159,3604,-12663,734,3329,7610,2308,-314,2182,845,0.4656982421875,-0.313232421875,0.49957275390625,-0.65966796875,4.152
326,159,4894,-12437,5545,5824,6673,2882,-314,2182,845,0.4654541015625,-0.30865478515625,0.49871826171875,-0.66259765625,4.152
327,159,9073,-11324,9900,9126,4206,2419,-314,2221,688,0.466552734375,-0.30401611328125,0.49517822265625,-0.66656494140625,4.152
328,159,13793,-10787,8745,9923,479,1720,-314,2221,688,0.468505859375,-0.30126953125,0.490234375,-0.67010498046875,4.152
329,159,13378,-13850,10308,7812,-82,2309,-235,2221,688,0.4705810546875,-0.2991943359375,0.486083984375,-0.672607421875,4.152
330,159,13904,-20388,6684,-1064,-522,296,-235,2221,688,0.46990966796875,-0.30096435546875,0.48577880859375,-0.67254638671875,4.152
331,159,13184,-31606,466,-3661,3650,-2799,-196,2182,530,0.4661865234375,-0.30242919921875,0.488037109375,-0.6728515625,4.152
332,159,3974,-32657,-7841,-5117,8363,-8888,-196,2182,530,0.45819091796875,-0.3038330078125,0.49163818359375,-0.67510986328125,4.152
333,159,-6992,-32637,-9855,619,9911,-14582,-235,2221,648,0.4486083984375,-0.30419921875,0.4923095703125,-0.68084716796875,4.152
334,159,1702,-17643,22,11392,8875,-15567,-235,2221,648,0.44085693359375,-0.302490234375,0.4873046875,-0.69024658203125,4.152
335,159,952,-15307,10042,9622,7921,-14365,-432,2260,766,0.434326171875,-0.30035400390625,0.48126220703125,-0.69940185546875,4.152
336,159,-8767,-21681,16603,2584,316,-11171,-432,2260,766,0.43084716796875,-0.30157470703125,0.47784423828125,-0.703369140625,4.152
337,159,-6851,-27033,14574,-293,-6927,-9279,-511,2221,530,0.42950439453125,-0.30657958984375,0.474365234375,-0.70440673828125,4.152
338,159,-4842,-24547,13544,-2342,-8933,-9843,-511,2221,530,0.4281005859375,-0.31329345703125,0.47100830078125,-0.70458984375,4.152
339,159,-5641,-22009,12577,-5213,-7139,-10720,-471,2300,570,0.42523193359375,-0.32000732421875,0.4693603515625,-0.70440673828125,4.152
340,159,-3014,-21686,11620,-8027,-6488,-10321,-471,2300,570,0.42169189453125,-0.32733154296875,0.4691162109375,-0.703369140625,4.152
341,159,-361,-23732,11293,-10533,-6371,-8319,-629,2143,570,0.41802978515625,-0.3350830078125,0.47027587890625,-0.70111083984375,4.152
