ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,710,-15663,-228,-593,-1019,-51,1474,1435,216,0.69927978515625,-0.71160888671875,0.029052734375,-0.06036376953125,4.175
1,159,901,-15859,-59,-829,-660,-152,1474,1435,216,0.7025146484375,-0.70782470703125,0.0277099609375,-0.067626953125,4.175
2,159,747,-16423,225,-1087,-159,-302,924,1828,688,0.67327880859375,-0.673828125,0.1976318359375,-0.23126220703125,4.175
3,159,496,-17141,132,-1184,265,-422,924,1828,688,0.67236328125,-0.6734619140625,0.20623779296875,-0.22735595703125,4.175
4,159,289,-17394,290,-826,582,-499,1002,1828,570,0.68682861328125,-0.67852783203125,0.1767578125,-0.19122314453125,4.175
5,159,73,-17560,475,-391,623,-568,1002,1828,570,0.68927001953125,-0.671630859375,0.18792724609375,-0.19598388671875,4.175
6,159,-232,-17430,-29,-238,723,-556,963,1789,648,0.67608642578125,-0.67437744140625,0.21435546875,-0.20501708984375,4.175
7,159,-169,-17462,-176,-77,543,-692,963,1789,648,0.67431640625,-0.67913818359375,0.209228515625,-0.2005615234375,4.175
92,159,-1510,-16299,535,151,266,297,1081,1828,648,0.6903076171875,-0.65509033203125,0.2344970703125,-0.197998046875,4.175
93,159,-1532,-16047,629,84,-4,245,1081,1828,648,0.69036865234375,-0.65496826171875,0.23468017578125,-0.19775390625,4.175
94,159,-1419,-15827,552,125,-267,244,1120,1867,609,0.6905517578125,-0.65484619140625,0.2347412109375,-0.19744873046875,4.175
95,159,-1292,-15785,519,-11,-393,236,1120,1867,609,0.690673828125,-0.65484619140625,0.2347412109375,-0.19708251953125,4.175
96,159,-1011,-15958,493,-260,-429,223,1120,1828,570,0.69073486328125,-0.65496826171875,0.23468017578125,-0.19671630859375,4.175
194,159,-636,-16111,1064,93,-571,-7,1042,1828,609,0.69329833984375,-0.65087890625,0.2401123046875,-0.19439697265625,4.097
195,159,-480,-15966,875,-10,-390,11,1042,1828,609,0.693359375,-0.6510009765625,0.23974609375,-0.1944580078125,4.097
196,159,-435,-15985,930,-56,-244,20,1081,1828,570,0.69342041015625,-0.6510009765625,0.2393798828125,-0.194580078125,4.097
197,159,-486,-16174,860,-68,-69,27,1081,1828,570,0.69342041015625,-0.65106201171875,0.2391357421875,-0.1947021484375,4.097
294,159,9,-16315,384,263,1131,687,1002,1828,609,0.68280029296875,-0.66351318359375,0.223876953125,-0.2078857421875,4.097
295,159,-91,-16572,295,253,1408,737,1002,1828,609,0.68280029296875,-0.66314697265625,0.22467041015625,-0.208251953125,4.097
