ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,9181,11957,13365,-1782,1702,600,-1317,-334,-1415,0.4571533203125,-0.05303955078125,-0.40679931640625,-0.7890625,4.114
1,159,8977,10402,13390,-2426,1731,676,-1277,-452,-1336,0.40545654296875,-0.0985107421875,-0.37591552734375,-0.82733154296875,4.114
2,159,8433,8416,14418,-2922,1670,750,-1277,-452,-1336,0.29150390625,-0.1536865234375,-0.30157470703125,-0.8946533203125,4.114
3,159,7276,6002,15109,-3475,1651,911,-1631,-491,-1061,0.00848388671875,-0.21087646484375,-0.17706298828125,-0.961181640625,4.114
4,159,5875,3633,15472,-3765,1624,1043,-1631,-491,-1061,0.07989501953125,0.18560791015625,0.0947265625,0.9747314453125,4.114
5,159,4645,1626,15488,-3853,1442,1188,-1631,-491,-1022,0.1375732421875,0.1502685546875,0.02996826171875,0.978515625,4.114
6,159,4080,-127,15157,-3689,1021,1294,-1631,-491,-1022,0.18011474609375,0.128173828125,-0.02783203125,0.97479248046875,4.114
7,159,5021,-1497,15591,-3416,493,1367,-1592,-491,-1061,0.22967529296875,0.1396484375,-0.08087158203125,0.95977783203125,4.114
8,159,5975,-2702,15860,-3044,48,1309,-1592,-491,-1061,0.2666015625,0.14892578125,-0.12542724609375,0.94390869140625,4.114
9,159,7121,-3425,16052,-2479,-318,1102,-1592,-373,-1022,0.2552490234375,0.17138671875,-0.14837646484375,0.93988037109375,4.114
10,159,7445,-4242,15840,-1702,-444,778,-1592,-373,-1022,0.27764892578125,0.16943359375,-0.17742919921875,0.92877197265625,4.114
11,159,7221,-4490,15148,-928,-642,436,-1631,-373,-1101,0.29290771484375,0.16424560546875,-0.19232177734375,0.9219970703125,4.114
12,159,7447,-4684,15115,-142,-855,137,-1631,-373,-1101,0.300537109375,0.1663818359375,-0.200439453125,0.91748046875,4.114
13,159,7207,-4832,14900,680,-881,-214,-1631,-373,-1061,0.29510498046875,0.16168212890625,-0.204345703125,0.919189453125,4.114
14,159,7555,-4438,14690,1300,-767,-531,-1631,-373,-1061,0.297607421875,0.17633056640625,-0.19873046875,0.91693115234375,4.114
15,159,7728,-4427,14438,1880,-688,-870,-1553,-334,-1061,0.3077392578125,0.180908203125,-0.2042236328125,0.91143798828125,4.114
16,159,8288,-3788,13655,2550,-568,-1224,-1553,-334,-1061,0.32025146484375,0.20819091796875,-0.20184326171875,0.90179443359375,4.114
