ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,3883,15982,86,616,892,-164,491,-2182,-707,0.69659423828125,0.64239501953125,-0.29095458984375,-0.1317138671875,4.088
1,159,3754,15915,-70,615,974,-145,491,-2182,-707,0.69146728515625,0.64361572265625,-0.29644775390625,-0.14007568359375,4.088
2,159,3583,16157,-70,519,969,-148,-491,-2064,-707,0.5400390625,0.43072509765625,-0.5626220703125,-0.45404052734375,4.088
3,159,4522,15793,-3198,739,929,4,-491,-2064,-707,0.52392578125,0.4908447265625,-0.595458984375,-0.36041259765625,4.088
4,159,3511,15273,708,2018,-800,461,-570,-2182,-629,0.53607177734375,0.39544677734375,-0.5665283203125,-0.48492431640625,4.088
5,159,2474,16943,2171,1067,929,30,-570,-2182,-629,0.38800048828125,0.25653076171875,-0.60931396484375,-0.64215087890625,4.088
6,159,3600,15797,-1524,316,33,-160,-530,-2182,-668,0.518310546875,0.4503173828125,-0.5865478515625,-0.429443359375,4.088
7,159,3945,15719,-417,861,-824,41,-530,-2182,-668,0.55511474609375,0.44677734375,-0.55963134765625,-0.4229736328125,4.088
8,159,4230,15915,-1190,832,-326,53,-530,-2182,-629,0.55218505859375,0.4635009765625,-0.566650390625,-0.39874267578125,4.088
9,159,3316,15988,152,1065,-846,162,-530,-2182,-629,0.5218505859375,0.40924072265625,-0.57257080078125,-0.48199462890625,4.088
10,159,3539,16131,220,556,-374,-142,-570,-2143,-629,0.516845703125,0.3946533203125,-0.58099365234375,-0.4893798828125,4.088
11,159,4005,15696,-430,522,-522,-68,-570,-2143,-629,0.5438232421875,0.43017578125,-0.5728759765625,-0.43695068359375,4.088
12,159,4059,15650,-279,491,-362,-119,-570,-2103,-668,0.547119140625,0.4268798828125,-0.5712890625,-0.43817138671875,4.088
13,159,4496,15893,-1348,395,488,-38,-570,-2103,-668,0.54632568359375,0.45184326171875,-0.58001708984375,-0.4010009765625,4.088
14,159,4622,15493,-3861,954,1021,549,-648,-2143,-668,0.495361328125,0.46661376953125,-0.63116455078125,-0.3720703125,4.088
15,159,2456,15266,2244,2337,-260,520,-648,-2143,-668,0.36627197265625,0.22198486328125,-0.61553955078125,-0.6614990234375,4.088
16,159,2514,17324,1511,940,1785,-184,-530,-2143,-629,0.4322509765625,0.31378173828125,-0.59869384765625,-0.59674072265625,4.088
17,159,3219,16206,-401,512,-52,-47,-530,-2143,-629,0.505126953125,0.411376953125,-0.5855712890625,-0.4822998046875,4.088
18,159,3991,15863,-9,613,-359,-213,-609,-2182,-629,0.53680419921875,0.4085693359375,-0.57733154296875,-0.45989990234375,4.088
19,159,4369,15762,-665,433,-281,-199,-609,-2182,-629,0.54998779296875,0.43487548828125,-0.575439453125,-0.42083740234375,4.088
20,159,3894,15740,-632,275,-320,-236,-570,-2143,-629,0.54998779296875,0.43487548828125,-0.575439453125,-0.42083740234375,4.088
21,159,3964,15647,-950,111,-347,-267,-570,-2143,-629,0.54962158203125,0.43505859375,-0.57550048828125,-0.4210205078125,4.088
