ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,159,2426,15907,2745,1670,7666,-3166,19,-2103,-1159,0.667236328125,0.50921630859375,-0.39569091796875,-0.37255859375,4.088
1,159,2075,16034,2586,1543,6724,-3176,19,-2064,-1120,0.64990234375,0.50628662109375,-0.40576171875,-0.3956298828125,4.088
2,159,1776,16216,2854,1297,5049,-3036,19,-2064,-1120,0.64312744140625,0.4991455078125,-0.40576171875,-0.41534423828125,4.088
3,159,1687,16491,3076,991,2908,-2889,98,-2221,-1159,0.66424560546875,0.51666259765625,-0.37652587890625,-0.38726806640625,4.088
4,159,1802,16693,3169,633,749,-2702,98,-2221,-1159,0.66949462890625,0.51788330078125,-0.372802734375,-0.38006591796875,4.088
5,159,2435,16689,3392,329,-756,-2541,137,-2221,-1081,0.7127685546875,0.5419921875,-0.3280029296875,-0.30084228515625,4.088
6,159,3176,16725,3320,25,-1436,-2361,137,-2221,-1081,0.7276611328125,0.54931640625,-0.320068359375,-0.25732421875,4.088
7,159,3380,16723,3318,-198,-1702,-2154,98,-2260,-1120,0.72528076171875,0.54290771484375,-0.33123779296875,-0.263427734375,4.088
8,159,3420,16592,3231,-388,-1708,-1927,98,-2260,-1120,0.724853515625,0.54364013671875,-0.33270263671875,-0.26116943359375,4.088
9,159,3531,16281,3176,-498,-1572,-1634,176,-2143,-1159,0.72845458984375,0.54498291015625,-0.33062744140625,-0.25091552734375,4.088
10,159,3566,16002,3149,-533,-1363,-1366,176,-2143,-1159,0.73089599609375,0.54534912109375,-0.3289794921875,-0.24505615234375,4.088
11,159,3494,15908,3015,-507,-1098,-1121,137,-2339,-1120,0.73321533203125,0.55450439453125,-0.31854248046875,-0.23101806640625,4.088
12,159,3343,15887,2989,-511,-871,-933,137,-2339,-1120,0.72991943359375,0.55352783203125,-0.3209228515625,-0.24029541015625,4.088
13,159,3108,15828,3015,-486,-776,-748,137,-2182,-1081,0.72430419921875,0.54864501953125,-0.3271484375,-0.25927734375,4.088
14,159,2956,15870,3025,-464,-918,-590,137,-2182,-1081,0.72088623046875,0.54730224609375,-0.3291015625,-0.26904296875,4.088
15,159,2862,15782,3125,-493,-1108,-404,58,-2260,-1159,0.70806884765625,0.52886962890625,-0.35296630859375,-0.30694580078125,4.088
16,159,2799,15681,3111,-545,-1282,-273,58,-2260,-1159,0.70697021484375,0.5283203125,-0.35357666015625,-0.309814453125,4.088
17,159,2828,15634,3158,-579,-1467,-209,137,-2300,-1081,0.7294921875,0.55181884765625,-0.31298828125,-0.2554931640625,4.088
18,159,2798,15741,3015,-677,-1689,-130,137,-2300,-1081,0.72296142578125,0.5517578125,-0.32073974609375,-0.264404296875,4.088
19,159,2686,15751,3005,-791,-1895,-106,137,-2221,-1120,0.7127685546875,0.54229736328125,-0.3367919921875,-0.29034423828125,4.088
20,159,2819,15808,2840,-933,-2049,-77,137,-2221,-1120,0.7127685546875,0.54229736328125,-0.3367919921875,-0.29034423828125,4.088
21,159,2980,15933,2751,-1056,-2200,-25,216,-2221,-1081,0.7125244140625,0.54156494140625,-0.337646484375,-0.29119873046875,4.088
22,159,3017,15992,2497,-1183,-2319,35,216,-2221,-1081,0.71221923828125,0.54083251953125,-0.33868408203125,-0.29205322265625,4.088
23,159,3012,15952,2350,-1338,-2435,121,137,-2182,-1159,0.7120361328125,0.53985595703125,-0.33984375,-0.29302978515625,4.088
24,159,2769,15865,2302,-1456,-2583,226,137,-2182,-1159,0.7117919921875,0.53887939453125,-0.34100341796875,-0.29400634765625,4.088
25,159,2641,15715,2098,-1532,-2872,400,58,-2221,-1081,0.7115478515625,0.53778076171875,-0.34234619140625,-0.29510498046875,4.088
26,159,2533,15625,1913,-1554,-3207,536,58,-2221,-1081,0.711181640625,0.53668212890625,-0.3438720703125,-0.29620361328125,4.088
