ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
1,159,5099,15765,-804,-147,374,-940,-1002,-452,-1022,0.39703369140625,0.21435546875,-0.6915283203125,-0.56396484375,4.097
2,159,5524,15596,-592,-198,117,-1293,-766,-1985,-825,0.55340576171875,0.3956298828125,-0.60113525390625,-0.41925048828125,4.097
3,159,5644,15339,-444,-187,93,-1578,-766,-1985,-825,0.564208984375,0.398681640625,-0.595458984375,-0.40985107421875,4.097
4,159,5993,15361,-699,-350,109,-1939,-806,-2064,-629,0.5711669921875,0.406982421875,-0.59619140625,-0.39056396484375,4.097
5,159,6262,15451,-850,-328,244,-2200,-806,-2064,-629,0.57855224609375,0.41644287109375,-0.59326171875,-0.37384033203125,4.097
6,159,5797,15552,-913,-268,391,-2352,-688,-1985,-786,0.574951171875,0.43023681640625,-0.5850830078125,-0.37664794921875,4.097
91,159,-11028,16901,316,-676,3948,-4715,1317,-1946,-471,0.213134765625,0.6529541015625,-0.40576171875,-0.60272216796875,4.097
92,159,-11807,17398,162,-1865,5184,-4049,1277,-1946,-353,0.214599609375,0.65460205078125,-0.4024658203125,-0.60260009765625,4.097
93,159,-11907,18243,-718,-2002,4827,-3361,1277,-1946,-353,0.2164306640625,0.65606689453125,-0.399658203125,-0.60223388671875,4.097
94,159,-10131,21019,1562,-2463,5075,-3186,1317,-1907,-432,0.21875,0.65740966796875,-0.3968505859375,-0.601806640625,4.097
95,159,-10938,19994,-4498,-3724,5878,-2399,1317,-1907,-432,0.2216796875,0.65948486328125,-0.39422607421875,-0.6002197265625,4.097
96,159,-10254,19297,-1535,-1365,4428,-1953,1435,-1946,-471,0.22393798828125,0.66058349609375,-0.392578125,-0.5992431640625,4.097
97,159,-8093,21633,-7912,574,7019,-1453,1435,-1946,-471,0.22564697265625,0.66375732421875,-0.39202880859375,-0.595458984375,4.097
194,159,13547,-18625,9479,5889,-24915,3495,-334,2025,-275,-0.47308349609375,0.8575439453125,0.09783935546875,-0.1761474609375,4.097
195,159,17956,-15802,5993,4374,-21025,4357,-334,2025,-275,-0.47442626953125,0.8536376953125,0.10205078125,-0.18865966796875,4.097
196,159,20171,-13086,8588,3898,-14328,3965,-216,2025,-432,-0.475830078125,0.8505859375,0.1043701171875,-0.19744873046875,4.097
197,159,23826,-8412,21692,4100,-6517,2708,-216,2025,-432,-0.4779052734375,0.84832763671875,0.1048583984375,-0.2017822265625,4.097
258,159,8652,-12413,-3584,4239,-28333,5576,-412,1946,-275,-0.510498046875,0.75799560546875,0.22540283203125,-0.33709716796875,4.055
259,159,11014,-15858,-2481,3778,-32477,6321,-412,1946,-275,-0.5068359375,0.75006103515625,0.23333740234375,-0.35455322265625,4.055
260,159,9339,-20214,9146,8827,-32768,6466,-570,1985,-353,-0.5054931640625,0.73980712890625,0.23974609375,-0.37335205078125,4.055
261,159,4664,-15514,24280,11210,-23566,5617,-570,1985,-353,-0.50653076171875,0.73052978515625,0.24237060546875,-0.38824462890625,4.055
262,159,15737,-15509,9007,-440,-9803,3187,-609,1985,-353,-0.50482177734375,0.72808837890625,0.2451171875,-0.393310546875,4.055
263,159,18966,-19632,1343,-2677,-4684,2933,-609,1985,-353,-0.5028076171875,0.727783203125,0.2470703125,-0.39520263671875,4.055
264,159,14533,-20419,5343,5259,-1852,2114,-570,1985,-275,-0.50531005859375,0.725341796875,0.2464599609375,-0.39697265625,4.055
